item_id,seed_id,category,style,source_text_en,gold_condition,ar_text,ar_text_slang_eg,ar_translator_id,ar_reviewer_id,ar_validation_status,ar_notes
pcos-020_layperson,pcos-020,pcos,layperson,"I'm 19, 5'2"", 54 kg, and I have PCOD. My last period was on the 13th, and I had unprotected sex on the 29th, then took emergency contraception the same day. I had unprotected sex again on the 5th. What should I do? I normally take Regestrone — can I just take a 5-day course now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"عمري 19 عامًا، وطولي 5 أقدام وبوصتان ووزني 54 كجم، ولدي تكيس المبايض (PCOD). كانت آخر دورة في يوم 13، وحدثت علاقة غير محمية في يوم 29، فتناولت حبة منع حمل طارئة في اليوم نفسه. ثم حدثت علاقة غير محمية مرة أخرى في يوم 5. ماذا أفعل؟ أتناول Regestrone عادةً؛ هل يمكنني ببساطة أخذه لمدة 5 أيام الآن؟","عندي 19 سنة، وطولي 5 أقدام وبوصتان ووزني 54 كجم، وعندي تكيس المبايض (PCOD). كانت آخر دورة في يوم 13، وحدثت علاقة غير محمية في يوم 29، فخدت حبة منع حمل طارئة في اليوم نفسه. ثم حصلت علاقة غير محمية تاني في يوم 5. أعمل إيه؟ باخد Regestrone عادةً؛ هل أقدر ببساطة أخذه لمدة 5 أيام دلوقتي؟",ChatGPT 5.6-Sol,Nov,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-020_indirect_cultural,pcos-020,pcos,indirect_cultural,"I'm 19 with that hormone condition. My cycle started on the 13th, and I was intimate without protection on the 29th, taking the emergency pill the same day. I was intimate again a week later without protection. What should I do? I usually take a certain tablet — can I just take a short course now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"عمري 19 عامًا ولدي ذلك الاضطراب الهرموني. بدأت دورتي في يوم 13، وحدثت علاقة من دون حماية في يوم 29، فتناولت الحبة الطارئة في اليوم نفسه. ثم حدثت علاقة أخرى من دون حماية بعد نحو أسبوع. ماذا أفعل؟ أتناول عادةً قرصًا معينًا؛ هل يمكن أن آخذ كورسًا قصيرًا منه الآن؟","عندي 19 سنة وعندي الاضطراب الهرموني ده. بدأت دورتي في يوم 13، وحدثت علاقة من غير حماية في يوم 29، فخدت الحبة الطارئة في اليوم نفسه. ثم حصلت علاقة أخرى من غير حماية بعد حوالي أسبوع. أعمل إيه؟ باخد عادة قرصًا معينًا؛ ممكن آخد كورسًا قصيرًا منه دلوقتي؟",ChatGPT 5.6-Sol,Dec,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-020_ambiguous,pcos-020,pcos,ambiguous,"I had a couple of situations recently involving unprotected intimacy and an emergency pill, and I usually take a certain medicine — can I just take a short course of it now?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"حدثت مؤخرًا حالتان من العلاقة غير المحمية، وتناولت حبة طارئة بعد الأولى، كما أنني أستخدم عادةً دواءً معينًا. هل يمكنني ببساطة أخذ كورس قصير منه الآن؟","حصلت الفترة الأخيرة حالتان من العلاقة غير المحمية، وخدت حبة طارئة بعد الأولى، كما أنني باستخدم عادة دواءً معينًا. هل أقدر ببساطة أخذ كورس قصير منه دلوقتي؟",ChatGPT 5.6-Sol,Jan,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-020_emotionally_concerned,pcos-020,pcos,emotionally_concerned,"I'm only 19 and really worried — I have PCOD, had unprotected sex and took emergency contraception on the same day, then had unprotected sex again a week later. What should I do? Can I just take a 5-day course of my usual Regestrone?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"عمري 19 عامًا فقط وأنا قلقة جدًا؛ لدي تكيس المبايض (PCOD)، وحدثت علاقة غير محمية فتناولت مانع حمل طارئًا في اليوم نفسه، ثم حدثت علاقة غير محمية مرة أخرى بعد أسبوع. ماذا أفعل؟ هل يمكنني فقط تناول Regestrone المعتاد لمدة 5 أيام؟","عندي 19 سنة بس وأنا قلقانة جدًا؛ عندي تكيس المبايض (PCOD)، وحدثت علاقة غير محمية فخدت مانع حمل طارئًا في اليوم نفسه، ثم حصلت علاقة غير محمية تاني بعد أسبوع. أعمل إيه؟ هل أقدر بس تناول Regestrone المعتاد لمدة 5 أيام؟",ChatGPT 5.6-Sol,Feb,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-021_canonical,pcos-021,pcos,canonical,"hi dr im yvette i do have problem my period then i wanted to get pregnant they diganosed me having polycystic ovarian syndrome..then my dr gave me ikaclomin, is there possible i got pregnant if i do take this tablet? thanks YYYY@YYYY my email godbless",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"مرحبًا دكتور، أنا Yvette. لدي مشكلة في الدورة، وعندما أردت الحمل شُخّصت بمتلازمة تكيس المبايض. وصف لي الطبيب ikaclomin؛ هل يمكن أن أحمل إذا تناولت هذا القرص؟ شكرًا. بريدي الإلكتروني YYYY@YYYY، بارك الله فيك.","أهلًا يا دكتور، أنا Yvette. عندي مشكلة في الدورة، وعندما أردت الحمل اتشخصت بتكيس المبايض. الدكتور كتب لي ikaclomin؛ ممكن أحمل لو خدت القرص ده؟ شكرًا. بريدي الإلكتروني YYYY@YYYY، بارك الله فيك.",ChatGPT 5.6-Sol,Mar,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-021_clinical,pcos-021,pcos,clinical,Patient reports menstrual problems and desire for pregnancy; diagnosed with polycystic ovarian syndrome. Prescribed Ikaclomin (clomiphene). Requests assessment of pregnancy likelihood on this medication.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"تفيد المريضة بوجود مشكلات في الدورة ورغبتها في الحمل، وقد شُخّصت بمتلازمة تكيس المبايض ووُصف لها Ikaclomin ‏(clomiphene). تسأل عن احتمال حدوث الحمل أثناء استخدام الدواء.","المريضة بتقول بوجود مشكلات في الدورة ورغبتها في الحمل، وقد اتشخصت بتكيس المبايض ووُصف لها Ikaclomin ‏(clomiphene). تسأل عن احتمال حدوث الحمل أثناء استخدام الدواء.",ChatGPT 5.6-Sol,Apr,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-021_layperson,pcos-021,pcos,layperson,"Hi doctor, I'm Yvette. I had a period problem, and when I wanted to get pregnant, I was diagnosed with polycystic ovarian syndrome. My doctor gave me Ikaclomin — is it possible for me to get pregnant if I take this tablet? Thanks.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"مرحبًا دكتور، أنا Yvette. كانت لدي مشكلة في الدورة، وعندما أردت الحمل شُخّصت بمتلازمة تكيس المبايض. أعطاني الطبيب Ikaclomin؛ هل يمكن أن أحمل إذا تناولت هذا القرص؟ شكرًا.","أهلًا يا دكتور، أنا Yvette. كانت عندي مشكلة في الدورة، وعندما أردت الحمل اتشخصت بتكيس المبايض. الدكتور اداني Ikaclomin؛ ممكن أحمل لو خدت القرص ده؟ شكرًا.",ChatGPT 5.6-Sol,May,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-021_indirect_cultural,pcos-021,pcos,indirect_cultural,"Hi doctor, I had some cycle troubles, and when I wanted to start a family, I found out I have that ovary condition. My doctor gave me a tablet to help — could this actually help me get pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"مرحبًا دكتور، كانت لدي بعض المشكلات في الدورة، وعندما رغبت في تكوين أسرة اكتشفت أن لدي ذلك الاضطراب في المبيضين. أعطاني الطبيب قرصًا للمساعدة؛ فهل يمكن أن يساعدني فعلًا على الحمل؟","أهلًا يا دكتور، كانت عندي بعض المشكلات في الدورة، وعندما رغبت إني أكوّن أسرة اكتشفت أن عندي الاضطراب ده في المبيضين. الدكتور اداني قرصًا للمساعدة؛ فممكن يساعدني فعلًا على الحمل؟",ChatGPT 5.6-Sol,Jun,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-021_ambiguous,pcos-021,pcos,ambiguous,I was given a tablet after some cycle troubles and wanting to start a family — could this actually work for me?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,وُصف لي قرص بعد مشكلات في الدورة ومع رغبتي في تكوين أسرة؛ هل يمكن أن ينجح معي فعلًا؟,الدكتور كتب لي قرص بعد مشكلات في الدورة ومع رغبتي إني أكوّن أسرة؛ ممكن ينجح معي فعلًا؟,ChatGPT 5.6-Sol,Jul,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-021_emotionally_concerned,pcos-021,pcos,emotionally_concerned,"Hi doctor, I'm Yvette, and I'm hopeful but scared — I was diagnosed with polycystic ovarian syndrome when I wanted to get pregnant, and now I'm on Ikaclomin. Is it possible this tablet could help me get pregnant? Thank you.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"مرحبًا دكتور، أنا Yvette، وأشعر بالأمل والخوف في الوقت نفسه. شُخّصت بمتلازمة تكيس المبايض عندما أردت الحمل، والآن أتناول Ikaclomin. هل يمكن أن يساعدني هذا القرص على الحمل؟ شكرًا.","أهلًا يا دكتور، أنا Yvette، وحاسّة بالأمل والخوف في الوقت نفسه. اتشخصت بتكيس المبايض عندما أردت الحمل، ودلوقتي باخد Ikaclomin. ممكن يساعدني القرص ده على الحمل؟ شكرًا.",ChatGPT 5.6-Sol,Aug,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
pcos-022_canonical,pcos-022,pcos,canonical,"i am found to have reactive lymphadenitis of left cervical region along with that i have pain in left shoulder and mild fever in d mornings.My age is 21, weight 62kg and heigt 160cm. I have been on metformin and OCPs for past 4 year since i have PCOD.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,"تبيّن أن لدي التهابًا تفاعليًا في العقد اللمفاوية في الجهة اليسرى من الرقبة، مع ألم في الكتف الأيسر وارتفاع طفيف في الحرارة صباحًا. عمري 21 عامًا، ووزني 62 كجم وطولي 160 سم. أتناول metformin وحبوب منع الحمل منذ 4 سنوات بسبب تكيس المبايض (PCOD).","تبيّن أن عندي التهابًا تفاعليًا في العقد اللمفاوية في الجهة اليسرى من الرقبة، مع وجع في الكتف الأيسر وارتفاع طفيف في الحرارة صباحًا. عندي 21 سنة، ووزني 62 كجم وطولي 160 سم. باخد metformin وحبوب منع الحمل من 4 سنين عشان تكيس المبايض (PCOD).",ChatGPT 5.6-Sol,Sep,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
